sno,citing,cited,ncites
62052,4050788,3937562,6
62053,4105291,3937562,6
62054,4299454,3937562,6
62055,4709997,3937562,6
62056,4874232,3937562,6
62057,6142630,3937562,6
62058,4286840,3937563,19
62059,4363534,3937563,19
62060,4364638,3937563,19
62061,4550988,3937563,19
62062,4558930,3937563,19
62063,4626083,3937563,19
62064,4626084,3937563,19
62065,4626085,3937563,19
62066,4911545,3937563,19
62067,4936669,3937563,19
62068,5342015,3937563,19
62069,5375014,3937563,19
62070,5831779,3937563,19
62071,5835291,3937563,19
62072,6505943,3937563,19
62073,6755543,3937563,19
62074,6793357,3937563,19
62075,6799856,3937563,19
62076,6948822,3937563,19
62077,5609083,3937564,2
62078,6003419,3937564,2
62079,4023902,3937565,26
62080,4092654,3937565,26
62081,4175750,3937565,26
62082,4198147,3937565,26
62083,4202626,3937565,26
62084,4425096,3937565,26
62085,5034982,3937565,26
62086,5042842,3937565,26
62087,5303370,3937565,26
62088,5519794,3937565,26
62089,5543965,3937565,26
62090,5554432,3937565,26
62091,5708717,3937565,26
62092,5797052,3937565,26
62093,5842064,3937565,26
62094,6073854,3937565,26
62095,6104812,3937565,26
62096,6139066,3937565,26
62097,6329987,3937565,26
62098,6565089,3937565,26
62099,6754377,3937565,26
62100,6859534,3937565,26
62101,6865001,3937565,26
62102,6980654,3937565,26
62103,6985607,3937565,26
62104,7114750,3937565,26
62105,4194815,3937566,12
62106,4601556,3937566,12
62107,4618229,3937566,12
62108,4820038,3937566,12
62109,4902123,3937566,12
62110,4998819,3937566,12
62111,5106183,3937566,12
62112,5526072,3937566,12
62113,5760870,3937566,12
62114,5798816,3937566,12
62115,5975694,3937566,12
62116,6808262,3937566,12
62117,5581313,3937567,2
62118,6354706,3937567,2
62119,5923402,3937568,1
62120,4697914,3937570,6
62121,4764790,3937570,6
62122,4843421,3937570,6
62123,5177533,3937570,6
62124,5387967,3937570,6
62125,5493370,3937570,6
62126,4097146,3937571,8
62127,4230786,3937571,8
62128,4284697,3937571,8
62129,4380385,3937571,8
62130,4864331,3937571,8
62131,5316536,3937571,8
62132,6243551,3937571,8
62133,6884393,3937571,8
62134,4370047,3937572,21
62135,4497570,3937572,21
62136,4536075,3937572,21
62137,4542978,3937572,21
62138,5010370,3937572,21
62139,5012291,3937572,21
62140,5034777,3937572,21
62141,5057875,3937572,21
62142,5065187,3937572,21
62143,5103263,3937572,21
62144,5148225,3937572,21
62145,5176974,3937572,21
62146,5179397,3937572,21
62147,5237368,3937572,21
62148,5291246,3937572,21
62149,5291251,3937572,21
62150,5293537,3937572,21
62151,5298945,3937572,21
62152,5428432,3937572,21
62153,5537199,3937572,21
62154,6086699,3937572,21
62155,4101216,3937573,12
62156,4264194,3937573,12
62157,4274732,3937573,12
62158,4774549,3937573,12
62159,4783684,3937573,12
62160,4884102,3937573,12
62161,5051341,3937573,12
62162,5255408,3937573,12
62163,5310628,3937573,12
62164,5311251,3937573,12
62165,5703672,3937573,12
62166,6154272,3937573,12
62167,4357083,3937574,10
62168,4518253,3937574,10
62169,4681432,3937574,10
62170,4716430,3937574,10
62171,4752799,3937574,10
62172,4761546,3937574,10
62173,4853532,3937574,10
62174,5231469,3937574,10
62175,5387789,3937574,10
62176,5446529,3937574,10
62177,4229103,3937575,12
62178,4357083,3937575,12
62179,4505582,3937575,12
62180,4518255,3937575,12
62181,4733609,3937575,12
62182,4995720,3937575,12
62183,5101470,3937575,12
62184,5126559,3937575,12
62185,6115111,3937575,12
62186,6233045,3937575,12
62187,6781677,3937575,12
62188,7154591,3937575,12
62189,4545680,3937576,1
62190,4105919,3937577,8
62191,4165937,3937577,8
62192,4407582,3937577,8
62193,4462685,3937577,8
62194,4815847,3937577,8
62195,5018855,3937577,8
62196,5080485,3937577,8
62197,5080486,3937577,8
62198,4123162,3937578,4
62199,4605307,3937578,4
62200,4648716,3937578,4
62201,4963026,3937578,4
62202,4202623,3937579,27
62203,4503335,3937579,27
62204,4536240,3937579,27
62205,4573791,3937579,27
62206,4652135,3937579,27
62207,4720448,3937579,27
62208,4721980,3937579,27
62209,4737033,3937579,27
62210,5337151,3937579,27
62211,5390025,3937579,27
62212,5627378,3937579,27
62213,5923403,3937579,27
62214,5929973,3937579,27
62215,5943089,3937579,27
62216,6010951,3937579,27
62217,6215548,3937579,27
62218,6479382,3937579,27
62219,6513796,3937579,27
62220,6545744,3937579,27
62221,6621553,3937579,27
62222,6646830,3937579,27
62223,6677235,3937579,27
62224,6746956,3937579,27
62225,6784099,3937579,27
62226,7005388,3937579,27
62227,7109571,3937579,27
62228,7115973,3937579,27
62229,4124300,3937580,25
62230,4164788,3937580,25
62231,4173442,3937580,25
62232,4212516,3937580,25
62233,4276480,3937580,25
62234,4340306,3937580,25
62235,4387994,3937580,25
62236,4472029,3937580,25
62237,4549204,3937580,25
62238,4636639,3937580,25
62239,4650322,3937580,25
62240,4754130,3937580,25
62241,4854707,3937580,25
62242,5073950,3937580,25
62243,5223912,3937580,25
62244,5420687,3937580,25
62245,5543916,3937580,25
62246,5661589,3937580,25
62247,5912736,3937580,25
62248,5914785,3937580,25
62249,6215553,3937580,25
62250,6456383,3937580,25
62251,6612172,3937580,25
62252,6628409,3937580,25
62253,6810365,3937580,25
62254,4688513,3937581,3
62255,5279150,3937581,3
62256,5889584,3937581,3
62257,5158383,3937582,5
62258,5305491,3937582,5
62259,5407254,3937582,5
62260,5673454,3937582,5
62261,7059853,3937582,5
62262,4222678,3937583,4
62263,6036392,3937583,4
62264,6519800,3937583,4
62265,7111354,3937583,4
62266,4550829,3937584,2
62267,6393649,3937584,2
62268,4774733,3937585,2
62269,5007131,3937585,2
62270,4250777,3937586,7
62271,4555205,3937586,7
62272,4933868,3937586,7
62273,6196773,3937586,7
62274,6270295,3937586,7
62275,6536998,3937586,7
62276,6729810,3937586,7
62277,4382726,3937587,15
62278,4500232,3937587,15
62279,4971491,3937587,15
62280,5311654,3937587,15
62281,5396693,3937587,15
62282,5582494,3937587,15
62283,5975816,3937587,15
62284,5979912,3937587,15
62285,6035512,3937587,15
62286,6071219,3937587,15
62287,6109842,3937587,15
62288,6161309,3937587,15
62289,6234729,3937587,15
62290,6382888,3937587,15
62291,6425716,3937587,15
62292,4077203,3937588,5
62293,4248040,3937588,5
62294,4291532,3937588,5
62295,5042245,3937588,5
62296,6625987,3937588,5
62297,4177003,3937589,3
62298,4277223,3937589,3
62299,4699566,3937589,3
62300,4104002,3937590,11
62301,4185688,3937590,11
62302,4410065,3937590,11
62303,4692091,3937590,11
62304,5004018,3937590,11
62305,5979593,3937590,11
62306,6105206,3937590,11
62307,6386316,3937590,11
62308,6409469,3937590,11
62309,6439840,3937590,11
62310,6772857,3937590,11
62311,6085787,3937591,1
62312,6350103,3937592,1
62313,4516908,3937593,1
62314,5197854,3937594,5
62315,5492289,3937594,5
62316,6484971,3937594,5
62317,6719246,3937594,5
62318,6872048,3937594,5
62319,4245960,3937595,6
62320,6200098,3937595,6
62321,6488474,3937595,6
62322,6712584,3937595,6
62323,6814545,3937595,6
62324,6942457,3937595,6
62325,4139332,3937596,12
62326,4215974,3937596,12
62327,5236063,3937596,12
62328,5287708,3937596,12
62329,5687814,3937596,12
62330,5915925,3937596,12
62331,5971713,3937596,12
62332,6003313,3937596,12
62333,6017194,3937596,12
62334,6200101,3937596,12
62335,6264431,3937596,12
62336,6510736,3937596,12
62337,4074955,3937597,4
62338,4204809,3937597,4
62339,4589444,3937597,4
62340,5197860,3937597,4
62341,4497183,3937598,4
62342,4735553,3937598,4
62343,4917581,3937598,4
62344,5354182,3937598,4
62345,3989417,3937599,23
62346,4150923,3937599,23
62347,4197060,3937599,23
62348,4207034,3937599,23
62349,4227866,3937599,23
62350,4300540,3937599,23
62351,4314447,3937599,23
62352,4416587,3937599,23
62353,4427350,3937599,23
62354,4429540,3937599,23
62355,4439111,3937599,23
62356,4451210,3937599,23
62357,4655691,3937599,23
62358,4666376,3937599,23
62359,4793352,3937599,23
62360,4822257,3937599,23
62361,5114318,3937599,23
62362,5129236,3937599,23
62363,5246350,3937599,23
62364,5275014,3937599,23
62365,6033192,3937599,23
62366,6283727,3937599,23
62367,6820420,3937599,23
62368,4345442,3937600,27
62369,4353220,3937600,27
62370,4360087,3937600,27
62371,4444895,3937600,27
62372,4444896,3937600,27
62373,4444897,3937600,27
62374,4447551,3937600,27
62375,4472514,3937600,27
62376,4472515,3937600,27
62377,4473656,3937600,27
62378,4480046,3937600,27
62379,4491635,3937600,27
62380,4491636,3937600,27
62381,4492767,3937600,27
62382,4613285,3937600,27
62383,4761960,3937600,27
62384,5174130,3937600,27
62385,5222877,3937600,27
62386,5263341,3937600,27
62387,5318412,3937600,27
62388,5525845,3937600,27
62389,5980211,3937600,27
62390,6092999,3937600,27
62391,6326706,3937600,27
62392,6644945,3937600,27
62393,6848892,3937600,27
62394,7032400,3937600,27
62395,4355505,3937601,5
62396,4359866,3937601,5
62397,4494915,3937601,5
62398,5016672,3937601,5
62399,5115640,3937601,5
62400,4764189,3937602,2
62401,6126425,3937602,2
62402,4735560,3937603,1
62403,6210138,3937604,2
62404,6887055,3937604,2
62405,4046493,3937605,3
62406,4488400,3937605,3
62407,7117839,3937605,3
62408,4576559,3937606,2
62409,7114546,3937606,2
62410,4318256,3937607,14
62411,4368607,3937607,14
62412,4586303,3937607,14
62413,4604003,3937607,14
62414,4648147,3937607,14
62415,4799307,3937607,14
62416,5082031,3937607,14
62417,5086811,3937607,14
62418,5278353,3937607,14
62419,5535561,3937607,14
62420,5669189,3937607,14
62421,6195949,3937607,14
62422,6513287,3937607,14
62423,6684585,3937607,14
62424,5244370,3937608,3
62425,5272961,3937608,3
62426,5404796,3937608,3
62427,5275544,3937609,5
62428,5714109,3937609,5
62429,5814278,3937609,5
62430,5882604,3937609,5
62431,5993721,3937609,5
62432,4070141,3937610,9
62433,4123218,3937610,9
62434,4152383,3937610,9
62435,4192843,3937610,9
62436,4244913,3937610,9
62437,4473515,3937610,9
62438,5466141,3937610,9
62439,6284187,3937610,9
62440,6358462,3937610,9
62441,4737157,3937611,1
62442,4125575,3937612,1
62443,4049382,3937613,5
62444,4098575,3937613,5
62445,4275031,3937613,5
62446,4302480,3937613,5
62447,4409182,3937613,5
62448,4178153,3937614,10
62449,4199261,3937614,10
62450,4243322,3937614,10
62451,4298345,3937614,10
62452,4568519,3937614,10
62453,4945250,3937614,10
62454,6403037,3937614,10
62455,6565815,3937614,10
62456,6635007,3937614,10
62457,7101509,3937614,10
62458,4153513,3937615,9
62459,4188466,3937615,9
62460,4260680,3937615,9
62461,4266021,3937615,9
62462,4554253,3937615,9
62463,4680271,3937615,9
62464,4897162,3937615,9
62465,5130096,3937615,9
62466,7018843,3937615,9
62467,4319894,3937616,2
62468,5208000,3937616,2
62469,4278639,3937617,8
62470,4413392,3937617,8
62471,4795615,3937617,8
62472,4930803,3937617,8
62473,5143275,3937617,8
62474,5346675,3937617,8
62475,5526462,3937617,8
62476,6145547,3937617,8
62477,4359335,3937618,2
62478,4722405,3937618,2
62479,4235630,3937619,8
62480,4275026,3937619,8
62481,4333813,3937619,8
62482,4671822,3937619,8
62483,4929417,3937619,8
62484,4961902,3937619,8
62485,5500182,3937619,8
62486,5750450,3937619,8
62487,4071332,3937620,4
62488,4309193,3937620,4
62489,4369045,3937620,4
62490,5094669,3937620,4
62491,4014672,3937621,15
62492,4015961,3937621,15
62493,4042356,3937621,15
62494,4149863,3937621,15
62495,4159197,3937621,15
62496,4220459,3937621,15
62497,4244718,3937621,15
62498,4310336,3937621,15
62499,4655806,3937621,15
62500,4861353,3937621,15
62501,5006243,3937621,15
62502,5167680,3937621,15
62503,5200073,3937621,15
62504,6179888,3937621,15
62505,6579348,3937621,15
62506,4468239,3937622,20
62507,4549888,3937622,20
62508,4685941,3937622,20
62509,4714483,3937622,20
62510,4721515,3937622,20
62511,4812148,3937622,20
62512,4892569,3937622,20
62513,5417728,3937622,20
62514,5427609,3937622,20
62515,5458677,3937622,20
62516,5592754,3937622,20
62517,5620504,3937622,20
62518,5662727,3937622,20
62519,5917139,3937622,20
62520,6074462,3937622,20
62521,6585806,3937622,20
62522,6785980,3937622,20
62523,6858066,3937622,20
62524,7014690,3937622,20
62525,7137788,3937622,20
62526,4175942,3937623,3
62527,6217648,3937623,3
62528,6851280,3937623,3
62529,5609661,3937624,2
62530,7040122,3937624,2
62531,4439008,3937625,3
62532,4466818,3937625,3
62533,4666486,3937625,3
62534,4139365,3937626,2
62535,4201565,3937626,2
62536,4621499,3937628,1
62537,4435983,3937629,14
62538,4630703,3937629,14
62539,4716782,3937629,14
62540,4750754,3937629,14
62541,4873886,3937629,14
62542,4875386,3937629,14
62543,4878397,3937629,14
62544,5209508,3937629,14
62545,6308590,3937629,14
62546,6421879,3937629,14
62547,6494113,3937629,14
62548,6748821,3937629,14
62549,7000498,3937629,14
62550,7143662,3937629,14
62551,4063940,3937630,8
62552,4155754,3937630,8
62553,4356034,3937630,8
62554,4575449,3937630,8
62555,4608317,3937630,8
62556,4886637,3937630,8
62557,5356453,3937630,8
62558,5872322,3937630,8
62559,4052205,3937631,5
62560,4053311,3937631,5
62561,4363859,3937631,5
62562,5534375,3937631,5
62563,6183921,3937631,5
62564,4661164,3937632,3
62565,5089056,3937632,3
62566,7122080,3937632,3
62567,4021257,3937633,16
62568,4043827,3937633,16
62569,4229224,3937633,16
62570,4340525,3937633,16
62571,4487633,3937633,16
62572,4487864,3937633,16
62573,4508572,3937633,16
62574,4814014,3937633,16
62575,4960465,3937633,16
62576,5080809,3937633,16
62577,5186257,3937633,16
62578,5326854,3937633,16
62579,5358566,3937633,16
62580,5382371,3937633,16
62581,6030928,3937633,16
62582,6736936,3937633,16
62583,4929522,3937634,1
62584,4128703,3937635,20
62585,4203201,3937635,20
62586,4315975,3937635,20
62587,4385439,3937635,20
62588,5670272,3937635,20
62589,5952815,3937635,20
62590,6040085,3937635,20
62591,6087036,3937635,20
62592,6099986,3937635,20
62593,6100702,3937635,20
62594,6104967,3937635,20
62595,6117584,3937635,20
62596,6120930,3937635,20
62597,6146778,3937635,20
62598,6235425,3937635,20
62599,6517591,3937635,20
62600,6548206,3937635,20
62601,6569559,3937635,20
62602,6641942,3937635,20
62603,6797018,3937635,20
62604,4217400,3937636,10
62605,4315364,3937636,10
62606,4331749,3937636,10
62607,4555451,3937636,10
62608,4600664,3937636,10
62609,4637965,3937636,10
62610,5283137,3937636,10
62611,5415956,3937636,10
62612,6124055,3937636,10
62613,6942945,3937636,10
62614,4045164,3937637,18
62615,4046468,3937637,18
62616,4065586,3937637,18
62617,4078948,3937637,18
62618,4101686,3937637,18
62619,4170957,3937637,18
62620,4185140,3937637,18
62621,4223203,3937637,18
62622,4257699,3937637,18
62623,4264181,3937637,18
62624,4272179,3937637,18
62625,4618240,3937637,18
62626,4777903,3937637,18
62627,4976877,3937637,18
62628,5017432,3937637,18
62629,5422710,3937637,18
62630,6894137,3937637,18
62631,7084202,3937637,18
62632,3992152,3937638,15
62633,4052204,3937638,15
62634,4077852,3937638,15
62635,4090890,3937638,15
62636,4406712,3937638,15
62637,4641976,3937638,15
62638,4704626,3937638,15
62639,4732625,3937638,15
62640,4769345,3937638,15
62641,4805009,3937638,15
62642,4861391,3937638,15
62643,5089057,3937638,15
62644,5198044,3937638,15
62645,5527113,3937638,15
62646,5552106,3937638,15
62647,4818302,3937639,1
62648,4248926,3937640,34
62649,4368228,3937640,34
62650,4420524,3937640,34
62651,4421581,3937640,34
62652,4514442,3937640,34
62653,4521478,3937640,34
62654,4546589,3937640,34
62655,4559267,3937640,34
62656,4588634,3937640,34
62657,4666785,3937640,34
62658,4835929,3937640,34
62659,4871605,3937640,34
62660,4936938,3937640,34
62661,5096759,3937640,34
62662,5142837,3937640,34
62663,5365711,3937640,34
62664,5380552,3937640,34
62665,5469671,3937640,34
62666,5516573,3937640,34
62667,5711116,3937640,34
62668,5822943,3937640,34
62669,5827008,3937640,34
62670,6134856,3937640,34
62671,6207593,3937640,34
62672,6228503,3937640,34
62673,6228785,3937640,34
62674,6360506,3937640,34
62675,6426309,3937640,34
62676,6479119,3937640,34
62677,6627017,3937640,34
62678,6709994,3937640,34
62679,6966963,3937640,34
62680,7000360,3937640,34
62681,7125601,3937640,34
62682,4037178,3937641,22
62683,4108700,3937641,22
62684,4229869,3937641,22
62685,4304038,3937641,22
62686,4398726,3937641,22
62687,4479662,3937641,22
62688,4566925,3937641,22
62689,4572402,3937641,22
62690,4635525,3937641,22
62691,4858782,3937641,22
62692,5059054,3937641,22
62693,5112554,3937641,22
62694,5211221,3937641,22
62695,5248173,3937641,22
62696,5498096,3937641,22
62697,5511831,3937641,22
62698,5725824,3937641,22
62699,5984369,3937641,22
62700,6612075,3937641,22
62701,6875304,3937641,22
62702,7014139,3937641,22
62703,7025388,3937641,22
62704,4345521,3937642,3
62705,4864929,3937642,3
62706,4970955,3937642,3
62707,4351691,3937643,6
62708,4549496,3937643,6
62709,4655863,3937643,6
62710,4678533,3937643,6
62711,4931129,3937643,6
62712,6228460,3937643,6
62713,4199395,3937645,6
62714,4266993,3937645,6
62715,4415395,3937645,6
62716,6009691,3937645,6
62717,6571850,3937645,6
62718,6739370,3937645,6
62719,4239906,3937647,4
62720,4892618,3937647,4
62721,6245196,3937647,4
62722,6468390,3937647,4
62723,4178205,3937648,22
62724,4187142,3937648,22
62725,4189345,3937648,22
62726,4225383,3937648,22
62727,4246066,3937648,22
62728,4609431,3937648,22
62729,5328567,3937648,22
62730,5498314,3937648,22
62731,6274232,3937648,22
62732,6383614,3937648,22
62733,6468646,3937648,22
62734,6579816,3937648,22
62735,6592983,3937648,22
62736,6979485,3937648,22
62737,6986931,3937648,22
62738,6991844,3937648,22
62739,7022395,3937648,22
62740,7026034,3937648,22
62741,7056569,3937648,22
62742,7063879,3937648,22
62743,7063880,3937648,22
62744,7078088,3937648,22
62745,4206185,3937649,9
62746,4276060,3937649,9
62747,4673547,3937649,9
62748,4816209,3937649,9
62749,4820477,3937649,9
62750,4882093,3937649,9
62751,5080693,3937649,9
62752,5102618,3937649,9
62753,6804989,3937649,9
62754,4490328,3937650,1
62755,4033815,3937651,17
62756,4036687,3937651,17
62757,4053357,3937651,17
62758,4057464,3937651,17
62759,4078968,3937651,17
62760,4118277,3937651,17
62761,4123325,3937651,17
62762,4131509,3937651,17
62763,4259154,3937651,17
62764,4267020,3937651,17
62765,4290853,3937651,17
62766,4511532,3937651,17
62767,5272737,3937651,17
62768,5388130,3937651,17
62769,5740217,3937651,17
62770,5887043,3937651,17
62771,7139359,3937651,17
62772,4322268,3937652,3
62773,5108695,3937652,3
62774,6674830,3937652,3
62775,4016035,3937653,11
62776,4038136,3937653,11
62777,4172010,3937653,11
62778,4219385,3937653,11
62779,4249995,3937653,11
62780,4324614,3937653,11
62781,4380084,3937653,11
62782,4657730,3937653,11
62783,4696792,3937653,11
62784,4849159,3937653,11
62785,5132078,3937653,11
62786,4041189,3937654,11
62787,4081557,3937654,11
62788,4163692,3937654,11
62789,4265915,3937654,11
62790,4294929,3937654,11
62791,4555485,3937654,11
62792,5563065,3937654,11
62793,5837847,3937654,11
62794,6238891,3937654,11
62795,6905847,3937654,11
62796,7070960,3937654,11
62797,4153512,3937655,5
